date,symbol,close
2023-01-17,AAPL,104.46
2023-01-17,GOOG,153.18
2023-01-17,TSLA,196.55
2023-01-17,AMZN,250.17
2023-01-17,MSFT,300.62
2023-01-17,NVDA,358.46
2023-01-17,META,403.85
2023-01-17,NFLX,454.16
2023-01-17,BABA,500.96
2023-01-17,INTC,539.33
2023-01-18,AAPL,93.15
2023-01-18,GOOG,156.8
2023-01-18,TSLA,195.85
2023-01-18,AMZN,247.53
2023-01-18,MSFT,297.2
2023-01-18,NVDA,345.92
2023-01-18,META,402.72
2023-01-18,NFLX,450.17
2023-01-18,BABA,503.6
2023-01-18,INTC,549.76
2023-01-19,AAPL,97.08
2023-01-19,GOOG,157.22
2023-01-19,TSLA,188.66
2023-01-19,AMZN,248.31
2023-01-19,MSFT,298.21
2023-01-19,NVDA,355.53
2023-01-19,META,404.87
2023-01-19,NFLX,447.83
2023-01-19,BABA,499.91
2023-01-19,INTC,535.51
2023-01-20,AAPL,101.69
2023-01-20,GOOG,156.09
2023-01-20,TSLA,190.03
2023-01-20,AMZN,249.79
2023-01-20,MSFT,295.48
2023-01-20,NVDA,355.0
2023-01-20,META,397.3
2023-01-20,NFLX,456.53
2023-01-20,BABA,500.07
2023-01-20,INTC,553.51
2023-01-23,AAPL,96.76
2023-01-23,GOOG,150.0
2023-01-23,TSLA,209.53
2023-01-23,AMZN,261.89
2023-01-23,MSFT,300.19
2023-01-23,NVDA,356.4
2023-01-23,META,406.1
2023-01-23,NFLX,445.56
2023-01-23,BABA,506.4
2023-01-23,INTC,540.33
2023-01-24,AAPL,94.64
2023-01-24,GOOG,-149.68
2023-01-24,TSLA,199.98
2023-01-24,AMZN,254.0
2023-01-24,MSFT,301.96
2023-01-24,NVDA,350.11
2023-01-24,META,396.86
2023-01-24,NFLX,445.5
2023-01-24,BABA,497.53
2023-01-24,INTC,542.5
2023-01-25,AAPL,96.34
2023-01-25,GOOG,154.58
2023-01-25,TSLA,203.19
2023-01-25,AMZN,245.07
2023-01-25,MSFT,301.18
2023-01-25,NVDA,346.83
2023-01-25,META,398.43
2023-01-25,NFLX,448.11
2023-01-25,BABA,491.63
2023-01-25,INTC,557.63
2023-01-26,AAPL,104.2
2023-01-26,GOOG,149.1
2023-01-26,TSLA,200.09
2023-01-26,AMZN,244.98
2023-01-26,MSFT,294.22
2023-01-26,NVDA,349.08
2023-01-26,META,402.04
2023-01-26,NFLX,443.85
2023-01-26,BABA,510.31
2023-01-26,INTC,544.78
2023-01-27,AAPL,101.3
2023-01-27,GOOG,146.11
2023-01-27,TSLA,200.08
2023-01-27,AMZN,250.88
2023-01-27,MSFT,303.24
2023-01-27,NVDA,354.12
2023-01-27,META,401.58
2023-01-27,NFLX,457.69
2023-01-27,BABA,500.28
2023-01-27,INTC,548.53
2023-01-30,AAPL,94.53
2023-01-30,GOOG,151.99
2023-01-30,TSLA,208.87
2023-01-30,AMZN,250.75
2023-01-30,MSFT,304.1
2023-01-30,NVDA,353.51
2023-01-30,META,391.06
2023-01-30,NFLX,454.88
2023-01-30,BABA,500.08
2023-01-30,INTC,551.58
2023-01-31,AAPL,96.05
2023-01-31,GOOG,
2023-01-31,TSLA,194.86
2023-01-31,AMZN,246.88
2023-01-31,MSFT,298.06
2023-01-31,NVDA,347.99
2023-01-31,META,403.21
2023-01-31,NFLX,452.61
2023-01-31,BABA,497.43
2023-01-31,INTC,544.4
2023-02-01,AAPL,99.47
2023-02-01,GOOG,161.92
2023-02-01,TSLA,195.05
2023-02-01,AMZN,252.84
2023-02-01,MSFT,304.63
2023-02-01,NVDA,347.56
2023-02-01,META,404.61
2023-02-01,NFLX,449.68
2023-02-01,BABA,499.11
2023-02-01,INTC,548.83
2023-02-02,AAPL,96.38
2023-02-02,GOOG,141.17
2023-02-02,TSLA,194.86
2023-02-02,AMZN,250.08
2023-02-02,MSFT,298.68
2023-02-02,NVDA,343.44
2023-02-02,META,400.08
2023-02-02,NFLX,451.03
2023-02-02,BABA,500.01
2023-02-02,INTC,549.07
2023-02-03,AAPL,105.97
2023-02-03,GOOG,154.85
2023-02-03,TSLA,206.38
2023-02-03,AMZN,244.55
2023-02-03,MSFT,299.6
2023-02-03,NVDA,350.75
2023-02-03,META,398.82
2023-02-03,NFLX,452.31
2023-02-03,BABA,501.32
2023-02-03,INTC,545.83
2023-02-06,AAPL,102.54
2023-02-06,GOOG,150.73
2023-02-06,TSLA,199.27
2023-02-06,AMZN,247.8
2023-02-06,MSFT,299.58
2023-02-06,NVDA,346.16
2023-02-06,META,389.82
2023-02-06,NFLX,460.48
2023-02-06,BABA,506.86
2023-02-06,INTC,545.64
2023-02-07,AAPL,-98.84
2023-02-07,GOOG,141.86
2023-02-07,TSLA,203.76
2023-02-07,AMZN,253.66
2023-02-07,MSFT,300.19
2023-02-07,NVDA,355.28
2023-02-07,META,403.94
2023-02-07,NFLX,455.77
2023-02-07,BABA,491.88
2023-02-07,INTC,546.74
2023-02-08,AAPL,95.92
2023-02-08,GOOG,148.85
2023-02-08,TSLA,194.35
2023-02-08,AMZN,255.09
2023-02-08,MSFT,301.43
2023-02-08,NVDA,354.94
2023-02-08,META,396.29
2023-02-08,NFLX,455.61
2023-02-08,BABA,491.47
2023-02-08,INTC,547.81
2023-02-09,AAPL,107.75
2023-02-09,GOOG,155.92
2023-02-09,TSLA,202.63
2023-02-09,AMZN,248.07
2023-02-09,MSFT,301.38
2023-02-09,NVDA,353.22
2023-02-09,META,398.87
2023-02-09,NFLX,448.26
2023-02-09,BABA,504.67
2023-02-09,INTC,554.04
2023-02-10,AAPL,96.44
2023-02-10,GOOG,142.82
2023-02-10,TSLA,212.97
2023-02-10,AMZN,242.8
2023-02-10,MSFT,310.25
2023-02-10,NVDA,345.51
2023-02-10,META,403.22
2023-02-10,NFLX,449.55
2023-02-10,BABA,498.53
2023-02-10,INTC,545.9
2023-02-13,AAPL,94.21
2023-02-13,GOOG,155.02
2023-02-13,TSLA,199.17
2023-02-13,AMZN,243.38
2023-02-13,MSFT,303.96
2023-02-13,NVDA,350.98
2023-02-13,META,403.98
2023-02-13,NFLX,445.98
2023-02-13,BABA,505.35
2023-02-13,INTC,547.95
2023-02-14,AAPL,103.37
2023-02-14,GOOG,147.32
2023-02-14,TSLA,204.21
2023-02-14,AMZN,246.59
2023-02-14,MSFT,291.21
2023-02-14,NVDA,357.53
2023-02-14,META,403.43
2023-02-14,NFLX,451.03
2023-02-14,BABA,496.32
2023-02-14,INTC,557.87
2023-02-15,AAPL,98.82
2023-02-15,GOOG,154.9
2023-02-15,TSLA,206.06
2023-02-15,AMZN,253.58
2023-02-15,MSFT,297.62
2023-02-15,NVDA,346.81
2023-02-15,META,405.38
2023-02-15,NFLX,456.3
2023-02-15,BABA,500.92
2023-02-15,INTC,546.59
2023-02-16,AAPL,99.8
2023-02-16,GOOG,152.88
2023-02-16,TSLA,201.51
2023-02-16,AMZN,250.57
2023-02-16,MSFT,309.86
2023-02-16,NVDA,357.78
2023-02-16,META,405.55
2023-02-16,NFLX,454.8
2023-02-16,BABA,506.52
2023-02-16,INTC,558.15
2023-02-17,AAPL,92.57
2023-02-17,GOOG,144.66
2023-02-17,TSLA,208.35
2023-02-17,AMZN,251.61
2023-02-17,MSFT,303.12
2023-02-17,NVDA,355.95
2023-02-17,META,397.61
2023-02-17,NFLX,460.07
2023-02-17,BABA,497.64
2023-02-17,INTC,550.06
2023-02-20,AAPL,98.64
2023-02-20,GOOG,148.96
2023-02-20,TSLA,195.09
2023-02-20,AMZN,256.1
2023-02-20,MSFT,300.34
2023-02-20,NVDA,341.6
2023-02-20,META,405.05
2023-02-20,NFLX,459.6
2023-02-20,bad$symbol,496.32
2023-02-20,INTC,548.55
2023-02-21,AAPL,96.32
2023-02-21,GOOG,150.71
2023-02-21,TSLA,197.51
2023-02-21,AMZN,248.02
2023-02-21,MSFT,298.15
2023-02-21,NVDA,349.39
2023-02-21,META,402.61
2023-02-21,NFLX,449.2
2023-02-21,BABA,499.34
2023-02-21,INTC,549.25
2023-02-22,AAPL,98.51
2023-02-22,GOOG,146.48
2023-02-22,TSLA,202.64
2023-02-22,AMZN,241.84
2023-02-22,MSFT,299.76
2023-02-22,NVDA,352.2
2023-02-22,META,398.21
2023-02-22,NFLX,442.56
2023-02-22,BABA,502.97
2023-02-22,INTC,556.33
2023-02-23,AAPL,98.53
2023-02-23,GOOG,148.1
2023-02-23,TSLA,208.91
2023-02-23,AMZN,248.84
2023-02-23,MSFT,299.94
2023-02-23,NVDA,343.13
2023-02-23,META,407.94
2023-02-23,NFLX,450.26
2023-02-23,BABA,500.91
2023-02-23,INTC,545.8
2023-02-24,AAPL,97.97
2023-02-24,GOOG,146.36
2023-02-24,TSLA,204.75
2023-02-24,AMZN,245.52
2023-02-24,MSFT,301.87
2023-02-24,NVDA,353.81
2023-02-24,META,396.85
2023-02-24,NFLX,443.65
2023-02-24,BABA,504.61
2023-02-24,INTC,541.68
2023-02-27,AAPL,94.71
2023-02-27,GOOG,155.5
2023-02-27,TSLA,204.33
2023-02-27,AMZN,254.49
2023-02-27,MSFT,306.09
2023-02-27,NVDA,352.12
2023-02-27,META,408.23
2023-02-27,NFLX,451.45
2023-02-27,BABA,502.69
2023-02-27,INTC,554.76
2023-02-28,AAPL,97.05
2023-02-28,GOOG,154.6
2023-02-28,TSLA,213.36
2023-02-28,AMZN,247.14
2023-02-28,MSFT,309.04
2023-02-28,NVDA,351.98
2023-02-28,META,399.33
2023-02-28,NFLX,460.18
2023-02-28,BABA,504.58
2023-02-28,INTC,553.03
2023-03-01,AAPL,97.66
2023-03-01,GOOG,158.05
2023-03-01,TSLA,193.6
2023-03-01,AMZN,245.04
2023-03-01,MSFT,301.87
2023-03-01,NVDA,341.23
2023-03-01,META,398.89
2023-03-01,NFLX,447.47
2023-03-01,BABA,504.54
2023-03-01,INTC,548.08
2023-03-02,AAPL,100.35
2023-03-02,GOOG,150.07
2023-03-02,TSLA,200.79
2023-03-02,AMZN,247.38
2023-03-02,MSFT,303.98
2023-03-02,NVDA,352.32
2023-03-02,META,392.17
2023-03-02,NFLX,454.72
2023-03-02,BABA,498.72
2023-03-02,INTC,552.48
2023-03-03,AAPL,101.1
2023-03-03,GOOG,149.49
2023-03-03,TSLA,210.45
2023-03-03,AMZN,249.8
2023-03-03,MSFT,298.39
2023-03-03,NVDA,352.67
2023-03-03,META,398.02
2023-03-03,NFLX,446.48
2023-03-03,BABA,502.27
2023-03-03,INTC,551.18
2023-03-06,AAPL,93.96
2023-03-06,GOOG,143.5
2023-03-06,TSLA,207.15
2023-03-06,AMZN,
2023-03-06,MSFT,296.95
2023-03-06,NVDA,349.29
2023-03-06,META,400.71
2023-03-06,NFLX,449.15
2023-03-06,BABA,503.49
2023-03-06,INTC,548.95
2023-03-07,AAPL,101.02
2023-03-07,GOOG,152.11
2023-03-07,TSLA,211.32
2023-03-07,AMZN,241.72
2023-03-07,MSFT,301.68
2023-03-07,NVDA,349.63
2023-03-07,META,407.71
2023-03-07,NFLX,461.78
2023-03-07,BABA,500.32
2023-03-07,INTC,543.88
2023-03-08,AAPL,98.25
2023-03-08,GOOG,141.38
2023-03-08,TSLA,195.07
2023-03-08,AMZN,251.3
2023-03-08,MSFT,299.86
2023-03-08,NVDA,352.41
2023-03-08,META,406.69
2023-03-08,NFLX,447.85
2023-03-08,BABA,505.26
2023-03-08,bad$symbol,556.64
2023-03-09,AAPL,98.89
2023-03-09,GOOG,156.78
2023-03-09,TSLA,195.04
2023-03-09,AMZN,258.43
2023-03-09,MSFT,300.47
2023-03-09,NVDA,346.28
2023-03-09,META,402.65
2023-03-09,NFLX,443.04
2023-03-09,BABA,
2023-03-09,INTC,546.65
2023-03-10,AAPL,113.73
2023-03-10,GOOG,150.26
2023-03-10,TSLA,197.6
2023-03-10,AMZN,248.7
2023-03-10,MSFT,301.56
2023-03-10,NVDA,345.06
2023-03-10,META,406.89
2023-03-10,NFLX,443.41
2023-03-10,BABA,499.28
2023-03-10,INTC,551.37
2023-03-13,AAPL,102.69
2023-03-13,GOOG,148.09
2023-03-13,TSLA,203.22
2023-03-13,AMZN,249.96
2023-03-13,MSFT,298.78
2023-03-13,NVDA,343.6
2023-03-13,META,408.48
2023-03-13,NFLX,442.57
2023-03-13,BABA,501.55
2023-03-13,INTC,546.33
2023-03-14,AAPL,101.87
2023-03-14,GOOG,147.26
2023-03-14,TSLA,199.66
2023-03-14,AMZN,250.28
2023-03-14,MSFT,290.94
2023-03-14,NVDA,353.13
2023-03-14,META,394.44
2023-03-14,NFLX,444.82
2023-03-14,BABA,502.53
2023-03-14,INTC,547.52
2023-03-15,AAPL,91.72
2023-03-15,GOOG,146.72
2023-03-15,TSLA,200.04
2023-03-15,AMZN,247.65
2023-03-15,MSFT,305.25
2023-03-15,NVDA,355.51
2023-03-15,META,403.58
2023-03-15,NFLX,459.54
2023-03-15,BABA,504.41
2023-03-15,INTC,549.97
2023-03-16,AAPL,98.8
2023-03-16,GOOG,154.22
2023-03-16,TSLA,202.44
2023-03-16,AMZN,245.35
2023-03-16,MSFT,300.03
2023-03-16,NVDA,350.4
2023-03-16,META,402.26
2023-03-16,NFLX,452.41
2023-03-16,BABA,503.44
2023-03-16,INTC,550.39
2023-03-17,AAPL,100.83
2023-03-17,GOOG,155.9
2023-03-17,TSLA,199.52
2023-03-17,AMZN,254.29
2023-03-17,MSFT,299.42
2023-03-17,NVDA,347.87
2023-03-17,META,405.67
2023-03-17,NFLX,459.54
2023-03-17,BABA,503.01
2023-03-17,INTC,553.53
2023-03-20,AAPL,101.41
2023-03-20,GOOG,149.84
2023-03-20,TSLA,197.04
2023-03-20,AMZN,255.62
2023-03-20,MSFT,301.33
2023-03-20,NVDA,345.92
2023-03-20,META,400.91
2023-03-20,NFLX,452.43
2023-03-20,BABA,504.16
2023-03-20,INTC,560.25
2023-03-21,AAPL,98.0
2023-03-21,GOOG,154.32
2023-03-21,TSLA,206.79
2023-03-21,AMZN,250.2
2023-03-21,MSFT,312.8
2023-03-21,NVDA,350.77
2023-03-21,META,403.39
2023-03-21,NFLX,442.93
2023-03-21,BABA,503.7
2023-03-21,INTC,552.32
2023-03-22,AAPL,101.89
2023-03-22,GOOG,159.24
2023-03-22,TSLA,205.64
2023-03-22,AMZN,248.71
2023-03-22,MSFT,295.71
2023-03-22,NVDA,352.56
2023-03-22,META,395.98
2023-03-22,NFLX,450.45
2023-03-22,BABA,509.27
2023-03-22,INTC,
2023-03-23,AAPL,104.79
2023-03-23,GOOG,152.07
2023-03-23,TSLA,200.05
2023-03-23,AMZN,250.52
2023-03-23,MSFT,308.25
2023-03-23,NVDA,342.29
2023-03-23,META,406.01
2023-03-23,NFLX,454.06
2023-03-23,BABA,
2023-03-23,INTC,556.63
2023-03-24,AAPL,98.0
2023-03-24,GOOG,147.84
2023-03-24,TSLA,204.6
2023-03-24,AMZN,236.15
2023-03-24,MSFT,302.14
2023-03-24,NVDA,345.61
2023-03-24,META,392.34
2023-03-24,NFLX,449.97
2023-03-24,BABA,505.81
2023-03-24,INTC,545.84
2023-03-27,AAPL,106.48
2023-03-27,GOOG,151.97
2023-03-27,TSLA,189.29
2023-03-27,AMZN,247.64
2023-03-27,MSFT,305.67
2023-03-27,NVDA,355.25
2023-03-27,META,395.51
2023-03-27,NFLX,447.99
2023-03-27,BABA,507.07
2023-03-27,INTC,545.93
2023-03-28,AAPL,97.57
2023-03-28,GOOG,151.19
2023-03-28,TSLA,203.59
2023-03-28,AMZN,250.8
2023-03-28,MSFT,295.58
2023-03-28,NVDA,353.78
2023-03-28,META,401.95
2023-03-28,NFLX,452.54
2023-03-28,BABA,506.29
2023-03-28,INTC,546.67
2023-03-29,AAPL,97.41
2023-03-29,GOOG,143.95
2023-03-29,TSLA,200.7
2023-03-29,AMZN,254.57
2023-03-29,MSFT,296.67
2023-03-29,NVDA,351.96
2023-03-29,META,403.24
2023-03-29,NFLX,442.78
2023-03-29,BABA,494.74
2023-03-29,INTC,542.63
2023-03-30,AAPL,104.09
2023-03-30,GOOG,150.25
2023-03-30,TSLA,
2023-03-30,AMZN,251.48
2023-03-30,MSFT,301.34
2023-03-30,NVDA,353.99
2023-03-30,META,395.18
2023-03-30,NFLX,445.56
2023-03-30,BABA,503.46
2023-03-30,INTC,552.35
2023-03-31,AAPL,95.92
2023-03-31,GOOG,149.26
2023-03-31,TSLA,201.06
2023-03-31,AMZN,238.71
2023-03-31,MSFT,305.28
2023-03-31,NVDA,347.66
2023-03-31,META,400.01
2023-03-31,NFLX,461.37
2023-03-31,BABA,494.53
2023-03-31,INTC,541.46
2023-04-03,AAPL,101.82
2023-04-03,GOOG,146.34
2023-04-03,TSLA,197.53
2023-04-03,AMZN,248.72
2023-04-03,MSFT,302.22
2023-04-03,NVDA,359.2
2023-04-03,META,406.62
2023-04-03,NFLX,453.09
2023-04-03,BABA,481.2
2023-04-03,INTC,545.68
2023-04-04,AAPL,103.23
2023-04-04,GOOG,149.03
2023-04-04,TSLA,206.7
2023-04-04,AMZN,245.47
2023-04-04,MSFT,-303.99
2023-04-04,NVDA,351.28
2023-04-04,META,392.03
2023-04-04,NFLX,449.0
2023-04-04,BABA,496.5
2023-04-04,INTC,545.93
2023-04-05,AAPL,97.3
2023-04-05,GOOG,153.32
2023-04-05,TSLA,207.3
2023-04-05,AMZN,247.51
2023-04-05,MSFT,298.89
2023-04-05,NVDA,350.27
2023-04-05,META,396.83
2023-04-05,NFLX,443.27
2023-04-05,BABA,489.07
2023-04-05,INTC,550.2
2023-04-06,AAPL,97.32
2023-04-06,GOOG,154.28
2023-04-06,TSLA,201.22
2023-04-06,AMZN,247.42
2023-04-06,MSFT,302.21
2023-04-06,NVDA,353.38
2023-04-06,META,401.77
2023-04-06,NFLX,459.39
2023-04-06,BABA,501.16
2023-04-06,INTC,549.42
2023-04-07,AAPL,93.73
2023-04-07,GOOG,155.64
2023-04-07,TSLA,210.03
2023-04-07,AMZN,251.27
2023-04-07,MSFT,298.72
2023-04-07,NVDA,354.63
2023-04-07,META,398.25
2023-04-07,NFLX,450.95
2023-04-07,BABA,499.39
2023-04-07,INTC,553.56
2023-04-10,AAPL,105.32
2023-04-10,GOOG,155.19
2023-04-10,TSLA,206.88
2023-04-10,AMZN,250.24
2023-04-10,MSFT,291.26
2023-04-10,NVDA,351.74
2023-04-10,META,407.67
2023-04-10,NFLX,447.97
2023-04-10,BABA,499.82
2023-04-10,INTC,556.7
2023-04-11,AAPL,99.06
2023-04-11,GOOG,
2023-04-11,TSLA,207.25
2023-04-11,AMZN,254.81
2023-04-11,MSFT,304.4
2023-04-11,NVDA,354.81
2023-04-11,META,392.41
2023-04-11,NFLX,461.88
2023-04-11,BABA,495.92
2023-04-11,INTC,553.17
2023-04-12,AAPL,97.74
2023-04-12,GOOG,148.26
2023-04-12,TSLA,204.78
2023-04-12,AMZN,249.39
2023-04-12,MSFT,300.79
2023-04-12,NVDA,358.12
2023-04-12,META,397.0
2023-04-12,NFLX,454.36
2023-04-12,BABA,
2023-04-12,INTC,549.01
2023-04-13,AAPL,94.62
2023-04-13,GOOG,157.18
2023-04-13,TSLA,203.59
2023-04-13,AMZN,247.73
2023-04-13,MSFT,301.44
2023-04-13,NVDA,343.0
2023-04-13,META,401.59
2023-04-13,NFLX,452.72
2023-04-13,BABA,497.88
2023-04-13,INTC,548.65
2023-04-14,AAPL,99.22
2023-04-14,GOOG,151.55
2023-04-14,TSLA,200.89
2023-04-14,AMZN,244.29
2023-04-14,MSFT,303.86
2023-04-14,NVDA,349.24
2023-04-14,META,390.87
2023-04-14,NFLX,447.44
2023-04-14,BABA,492.6
2023-04-14,INTC,541.42
2023-04-17,AAPL,95.1
2023-04-17,GOOG,155.81
2023-04-17,TSLA,200.31
2023-04-17,AMZN,245.14
2023-04-17,MSFT,296.15
2023-04-17,NVDA,349.33
2023-04-17,META,401.71
2023-04-17,NFLX,443.08
2023-04-17,BABA,501.27
2023-04-17,INTC,554.78
2023-04-18,AAPL,106.25
2023-04-18,GOOG,150.86
2023-04-18,TSLA,200.6
2023-04-18,AMZN,253.6
2023-04-18,MSFT,307.92
2023-04-18,NVDA,349.66
2023-04-18,META,400.18
2023-04-18,NFLX,451.76
2023-04-18,BABA,502.02
2023-04-18,INTC,541.97
2023-04-19,AAPL,101.48
2023-04-19,GOOG,156.12
2023-04-19,TSLA,196.95
2023-04-19,AMZN,248.9
2023-04-19,MSFT,300.92
2023-04-19,NVDA,358.51
2023-04-19,META,402.88
2023-04-19,NFLX,451.95
2023-04-19,BABA,491.02
2023-04-19,INTC,547.45
2023-04-20,AAPL,96.99
2023-04-20,GOOG,164.71
2023-04-20,TSLA,197.65
2023-04-20,AMZN,248.06
2023-04-20,MSFT,303.95
2023-04-20,NVDA,345.3
2023-04-20,META,399.1
2023-04-20,NFLX,446.3
2023-04-20,BABA,503.32
2023-04-20,INTC,546.53
2023-04-21,AAPL,99.69
2023-04-21,GOOG,
2023-04-21,TSLA,202.94
2023-04-21,AMZN,254.36
2023-04-21,MSFT,296.83
2023-04-21,NVDA,348.34
2023-04-21,META,405.36
2023-04-21,NFLX,452.59
2023-04-21,bad$symbol,500.99
2023-04-21,INTC,545.83
2023-04-24,AAPL,102.8
2023-04-24,GOOG,148.7
2023-04-24,TSLA,197.87
2023-04-24,AMZN,249.92
2023-04-24,MSFT,298.8
2023-04-24,NVDA,350.39
2023-04-24,META,390.77
2023-04-24,NFLX,453.48
2023-04-24,BABA,507.22
2023-04-24,INTC,557.1
2023-04-25,AAPL,100.8
2023-04-25,GOOG,142.38
2023-04-25,TSLA,201.77
2023-04-25,AMZN,252.1
2023-04-25,MSFT,289.66
2023-04-25,NVDA,353.41
2023-04-25,META,397.07
2023-04-25,NFLX,450.11
2023-04-25,BABA,496.54
2023-04-25,INTC,539.01
2023-04-26,AAPL,92.7
2023-04-26,GOOG,145.46
2023-04-26,TSLA,194.94
2023-04-26,AMZN,250.16
2023-04-26,MSFT,296.09
2023-04-26,NVDA,348.03
2023-04-26,META,-398.06
2023-04-26,NFLX,449.76
2023-04-26,BABA,505.29
2023-04-26,INTC,549.9
2023-04-27,AAPL,95.93
2023-04-27,GOOG,146.84
2023-04-27,TSLA,188.53
2023-04-27,AMZN,241.35
2023-04-27,MSFT,297.49
2023-04-27,NVDA,354.82
2023-04-27,META,397.73
2023-04-27,NFLX,446.21
2023-04-27,BABA,507.05
2023-04-27,INTC,552.32
2023-04-28,AAPL,96.0
2023-04-28,GOOG,154.06
2023-04-28,TSLA,197.87
2023-04-28,AMZN,247.14
2023-04-28,MSFT,290.57
2023-04-28,NVDA,350.98
2023-04-28,META,396.42
2023-04-28,NFLX,450.89
2023-04-28,BABA,504.09
2023-04-28,INTC,553.34
2023-05-01,AAPL,94.92
2023-05-01,GOOG,154.7
2023-05-01,TSLA,203.82
2023-05-01,AMZN,254.51
2023-05-01,MSFT,305.69
2023-05-01,NVDA,352.3
2023-05-01,META,394.67
2023-05-01,NFLX,443.15
2023-05-01,BABA,498.69
2023-05-01,INTC,558.39
2023-05-02,AAPL,99.19
2023-05-02,GOOG,
2023-05-02,TSLA,206.99
2023-05-02,AMZN,245.98
2023-05-02,MSFT,306.71
2023-05-02,NVDA,349.7
2023-05-02,META,396.8
2023-05-02,NFLX,447.09
2023-05-02,BABA,498.02
2023-05-02,INTC,551.5
2023-05-03,AAPL,101.18
2023-05-03,GOOG,155.29
2023-05-03,TSLA,203.87
2023-05-03,AMZN,255.29
2023-05-03,MSFT,292.53
2023-05-03,NVDA,339.69
2023-05-03,META,395.9
2023-05-03,NFLX,451.23
2023-05-03,BABA,502.98
2023-05-03,INTC,554.2
2023-05-04,AAPL,96.19
2023-05-04,GOOG,152.21
2023-05-04,TSLA,206.18
2023-05-04,AMZN,255.23
2023-05-04,MSFT,303.65
2023-05-04,NVDA,351.08
2023-05-04,META,393.45
2023-05-04,NFLX,455.85
2023-05-04,BABA,501.76
2023-05-04,INTC,554.56
2023-05-05,AAPL,94.61
2023-05-05,GOOG,148.02
2023-05-05,TSLA,197.35
2023-05-05,AMZN,258.7
2023-05-05,MSFT,302.36
2023-05-05,NVDA,357.46
2023-05-05,META,388.81
2023-05-05,NFLX,446.52
2023-05-05,BABA,500.68
2023-05-05,INTC,547.47
2023-05-08,AAPL,106.43
2023-05-08,GOOG,144.18
2023-05-08,TSLA,202.54
2023-05-08,AMZN,244.52
2023-05-08,MSFT,293.75
2023-05-08,NVDA,349.58
2023-05-08,META,394.99
2023-05-08,NFLX,447.46
2023-05-08,BABA,500.53
2023-05-08,INTC,544.5
2023-05-09,AAPL,103.86
2023-05-09,GOOG,154.06
2023-05-09,TSLA,201.1
2023-05-09,AMZN,248.35
2023-05-09,MSFT,305.29
2023-05-09,NVDA,353.58
2023-05-09,META,398.91
2023-05-09,NFLX,454.5
2023-05-09,BABA,510.45
2023-05-09,INTC,554.25
2023-05-10,AAPL,91.54
2023-05-10,GOOG,147.27
2023-05-10,TSLA,202.67
2023-05-10,AMZN,246.17
2023-05-10,MSFT,300.34
2023-05-10,NVDA,346.26
2023-05-10,META,386.02
2023-05-10,NFLX,441.17
2023-05-10,BABA,503.64
2023-05-10,INTC,544.62
2023-05-11,AAPL,98.87
2023-05-11,GOOG,149.49
2023-05-11,TSLA,193.96
2023-05-11,AMZN,253.94
2023-05-11,MSFT,299.15
2023-05-11,NVDA,351.38
2023-05-11,META,397.04
2023-05-11,NFLX,453.13
2023-05-11,BABA,497.33
2023-05-11,INTC,556.73
2023-05-12,AAPL,99.94
2023-05-12,GOOG,156.59
2023-05-12,TSLA,203.81
2023-05-12,AMZN,246.95
2023-05-12,MSFT,304.15
2023-05-12,NVDA,344.33
2023-05-12,META,401.99
2023-05-12,NFLX,447.61
2023-05-12,BABA,506.97
2023-05-12,INTC,560.95
2023-05-15,AAPL,101.67
2023-05-15,GOOG,142.8
2023-05-15,TSLA,206.31
2023-05-15,AMZN,242.06
2023-05-15,MSFT,297.04
2023-05-15,NVDA,352.38
2023-05-15,META,406.97
2023-05-15,NFLX,445.25
2023-05-15,BABA,500.25
2023-05-15,INTC,555.57
2023-05-16,AAPL,99.55
2023-05-16,GOOG,153.09
2023-05-16,TSLA,194.26
2023-05-16,AMZN,244.04
2023-05-16,MSFT,298.76
2023-05-16,NVDA,356.63
2023-05-16,META,399.19
2023-05-16,NFLX,447.76
2023-05-16,BABA,485.81
2023-05-16,INTC,549.74
2023-05-17,AAPL,104.53
2023-05-17,GOOG,153.28
2023-05-17,TSLA,193.83
2023-05-17,AMZN,250.35
2023-05-17,MSFT,294.11
2023-05-17,NVDA,339.08
2023-05-17,META,397.55
2023-05-17,NFLX,444.65
2023-05-17,BABA,504.4
2023-05-17,INTC,537.19
2023-05-18,AAPL,91.13
2023-05-18,GOOG,146.74
2023-05-18,TSLA,199.04
2023-05-18,AMZN,242.33
2023-05-18,MSFT,294.05
2023-05-18,NVDA,359.2
2023-05-18,META,403.43
2023-05-18,NFLX,443.38
2023-05-18,BABA,507.97
2023-05-18,INTC,556.22
2023-05-19,AAPL,107.25
2023-05-19,GOOG,154.5
2023-05-19,TSLA,202.58
2023-05-19,AMZN,249.51
2023-05-19,MSFT,301.16
2023-05-19,NVDA,355.91
2023-05-19,META,397.05
2023-05-19,NFLX,453.18
2023-05-19,BABA,497.07
2023-05-19,INTC,545.84
2023-05-22,AAPL,96.76
2023-05-22,GOOG,150.76
2023-05-22,TSLA,204.01
2023-05-22,AMZN,244.02
2023-05-22,MSFT,305.86
2023-05-22,NVDA,359.95
2023-05-22,META,398.8
2023-05-22,NFLX,448.65
2023-05-22,BABA,498.12
2023-05-22,INTC,557.94
2023-05-23,AAPL,107.59
2023-05-23,GOOG,146.96
2023-05-23,TSLA,195.68
